baseInfo.accountBalance,baseInfo.paymentTypeId,baseInfo.accountingOrder,baseInfo.idTran,baseInfo.idZp,baseInfo.accountingTypeId,baseInfo.accountingTypeCode,baseInfo.ccTypeCode,baseInfo.bankReference,baseInfo.transactionTypeCode,baseInfo.transactionDescription,baseInfo.transactionNote,baseInfo.typeOfBreakdownCode,baseInfo.transactionGroupCode,baseInfo.generalTextList,baseInfo.accountAmountData.amount,baseInfo.accountAmountData.currencyCode,baseInfo.accountingDate.dayOfYear,baseInfo.accountingDate.dayOfWeek,baseInfo.accountingDate.month,baseInfo.accountingDate.dayOfMonth,baseInfo.accountingDate.year,baseInfo.accountingDate.monthValue,baseInfo.accountingDate.nano,baseInfo.accountingDate.hour,baseInfo.accountingDate.minute,baseInfo.accountingDate.second,baseInfo.accountingDate.chronology.calendarType,baseInfo.accountingDate.chronology.id,transactionTypeChoice.crossborderPayment,transactionTypeChoice.sepaCreditTransfer,transactionTypeChoice.tbca,transactionTypeChoice.fee,transactionTypeChoice.externalAccountTransaction,transactionTypeChoice.otherTransaction,transactionTypeChoice.domesticPayment.paymentAmountData,transactionTypeChoice.domesticPayment.exchangeRate,transactionTypeChoice.domesticPayment.partyName,transactionTypeChoice.domesticPayment.batchName,transactionTypeChoice.domesticPayment.transactionSystemComment,transactionTypeChoice.domesticPayment.debitingDate.dayOfYear,transactionTypeChoice.domesticPayment.debitingDate.dayOfWeek,transactionTypeChoice.domesticPayment.debitingDate.month,transactionTypeChoice.domesticPayment.debitingDate.dayOfMonth,transactionTypeChoice.domesticPayment.debitingDate.year,transactionTypeChoice.domesticPayment.debitingDate.monthValue,transactionTypeChoice.domesticPayment.debitingDate.nano,transactionTypeChoice.domesticPayment.debitingDate.hour,transactionTypeChoice.domesticPayment.debitingDate.minute,transactionTypeChoice.domesticPayment.debitingDate.second,transactionTypeChoice.domesticPayment.debitingDate.chronology.calendarType,transactionTypeChoice.domesticPayment.debitingDate.chronology.id,transactionTypeChoice.domesticPayment.partyAccount.internalAccount,transactionTypeChoice.domesticPayment.partyAccount.foreignAccount,transactionTypeChoice.domesticPayment.partyAccount.domesticAccount.accountNumber,transactionTypeChoice.domesticPayment.partyAccount.domesticAccount.bankCode,transactionTypeChoice.domesticPayment.symbols.variableSymbol,transactionTypeChoice.domesticPayment.symbols.specificSymbol,transactionTypeChoice.domesticPayment.symbols.constantSymbol,transactionTypeChoice.domesticPayment.message.message1,transactionTypeChoice.domesticPayment.message.message2,transactionTypeChoice.domesticPayment.message.message3,transactionTypeChoice.domesticPayment.message.message4
19712758.64,1,,CB0EYA3881,9362342488,3,D,11,202105040156402D,10,Odchozí úhrada,,,T,,-4065,CZK,124,TUESDAY,MAY,4,2021,5,0,0,0,0,iso8601,ISO,,,,,,,,,"RAILREKLAM, spol. s r.o.",,,,,,,,,,,,,,,,,1387406850,2700,2120163,,0000,volby PČR - výroba materiálů s,pojenou s reklamou,,
19716823.64,1,,CB0EYA3879,9362342487,3,D,11,202105040156403D,10,Odchozí úhrada,,,T,,-7000,CZK,124,TUESDAY,MAY,4,2021,5,0,0,0,0,iso8601,ISO,,,,,,,,,Luděk Urbánek,,,,,,,,,,,,,,,,,108714670,2010,12021,,0000,volby PČR - ozvučení,,,
19734713.64,,,,9361276437,3,C,11,202105030318661C,11,Příchozí úhrada,,,T,,10000,CZK,123,MONDAY,MAY,3,2021,5,0,0,0,0,iso8601,ISO,,,,,,,,,KOMUNISTIC.STR.CECH,,,,,,,,,,,,,,,,,274141740,0300,35104,,,převod od OV KSČM Semily,,,
19724713.64,1,,CB0EXM5673,9358955617,3,D,11,202105030253212D,10,Odchozí úhrada,,,T,,-11910,CZK,123,MONDAY,MAY,3,2021,5,0,0,0,0,iso8601,ISO,,,,,,,,,Lenka Horáková,,,,,,,,,,,,,,,,,4188699033,0800,2021008,,0000,volby PČR - výlep,,,
19736623.64,1,,CB0EXM5674,9358955616,3,D,11,202105030253215D,10,Odchozí úhrada,,,T,,-111549,CZK,123,MONDAY,MAY,3,2021,5,0,0,0,0,iso8601,ISO,,,,,,,,,"MAFRA, a.s.",,,,,,,,,,,,,,,,,1218942011,0100,2321002741,,0000,volby PČR - inzerce,,,
19828172.64,,,,9354070669,3,C,11,202104300129110C,11,Příchozí úhrada,,,T,,103000,CZK,120,FRIDAY,APRIL,30,2021,4,0,0,0,0,iso8601,ISO,,,,,,,,,KSČM,,,,,,,,,,,,,,,,,478648033,0300,31100,,0000,Koňák Vladimír - fin.dar pro v,olby PČR 21,,
20084642.64,,,,9353355369,3,C,11,202104300010648C,11,Příchozí úhrada,,,T,,10290,CZK,120,FRIDAY,APRIL,30,2021,4,0,0,0,0,iso8601,ISO,,,,,,,,,KOMUNISTICKÁ STRANA,,,119,THURSDAY,APRIL,29,2021,4,0,0,0,0,iso8601,ISO,,,2238231,0100,0000033101,"",0000,Prevod od OV KSCM Ceske Budejovice,,,
19848172.64,,,,9354110186,3,C,11,202104300135144C,11,Příchozí úhrada,,,T,,20000,CZK,120,FRIDAY,APRIL,30,2021,4,0,0,0,0,iso8601,ISO,,,,,,,,,OV KSČM ČESKÁ LÍPA,,,120,FRIDAY,APRIL,30,2021,4,0,0,0,0,iso8601,ISO,,,1333421,0100,"","",0000,Převod od OV KSČM Česká Lípa,,,
19725172.64,1,,CB0EWR9376,9354063146,3,D,11,202104300129105D,10,Odchozí úhrada,,,T,,-41970,CZK,120,FRIDAY,APRIL,30,2021,4,0,0,0,0,iso8601,ISO,,,,,,,,,"FUTURA, a.s.",,,,,,,,,,,,,,,,,1921614319,0800,2021110085,,0000,volby PČR - plakáty,,,
19767142.64,1,,CB0EWR9378,9354063141,3,D,11,202104300129114D,10,Odchozí úhrada,,,T,,-97500,CZK,120,FRIDAY,APRIL,30,2021,4,0,0,0,0,iso8601,ISO,,,,,,,,,"FUTURA, a.s.",,,,,,,,,,,,,,,,,1921614319,0800,2021110083,,0000,volby PČR - kniha Pražská květ,nová revoluce,,
19864642.64,1,,CB0EWR9377,9354063139,3,D,11,202104300129112D,10,Odchozí úhrada,,,T,,-220000,CZK,120,FRIDAY,APRIL,30,2021,4,0,0,0,0,iso8601,ISO,,,,,,,,,"FUTURA, a.s.",,,,,,,,,,,,,,,,,1921614319,0800,2021110084,,0000,volby PČR - fotografování kand,idátů,,
20074352.64,1,,CB0EW69675,9351136485,3,D,11,202104290089839D,10,Odchozí úhrada,,,T,,-2553.1,CZK,119,THURSDAY,APRIL,29,2021,4,0,0,0,0,iso8601,ISO,,,,,,,,,MOBILBOARD s.r.o.,,,,,,,,,,,,,,,,,197196050,0300,212900027,,0000,volby PČR - city board + produ,kce,,
20087022.5,1,,CB0EV56853,9346959338,3,D,11,202104270157938D,10,Odchozí úhrada,,,T,,-9800,CZK,117,TUESDAY,APRIL,27,2021,4,0,0,0,0,iso8601,ISO,,,,,,,,,Roman Roun,,,,,,,,,,,,,,,,,2785379063,0800,202102,,0000,volby PČR - pánská košile,,,
20076905.74,1,,CB0EV56856,9346959342,3,D,11,202104270157939D,10,Odchozí úhrada,,,T,,-381,CZK,117,TUESDAY,APRIL,27,2021,4,0,0,0,0,iso8601,ISO,,,,,,,,,"RENGL, s.r.o.",,,,,,,,,,,,,,,,,3936597389,0800,1022193,,0000,volby PČR - výlep,,,
20077286.74,1,,CB0EV56855,9346959341,3,D,11,202104270157940D,10,Odchozí úhrada,,,T,,-1198,CZK,117,TUESDAY,APRIL,27,2021,4,0,0,0,0,iso8601,ISO,,,,,,,,,"RENGL, s.r.o.",,,,,,,,,,,,,,,,,3936597389,0800,1022194,,0000,volby PČR - výlep,,,
20078484.74,1,,CB0EV56854,9346959339,3,D,11,202104270157942D,10,Odchozí úhrada,,,T,,-8537.76,CZK,117,TUESDAY,APRIL,27,2021,4,0,0,0,0,iso8601,ISO,,,,,,,,,Kulturní zařízení města Valašs,,,,,,,,,,,,,,,,,437851,0100,210043,,0000,volby PČR - výlep,,,
20095222.5,,,,9343310805,3,C,11,202104260223156C,11,Příchozí úhrada,,,T,,10000,CZK,116,MONDAY,APRIL,26,2021,4,0,0,0,0,iso8601,ISO,,,,,,,,,OKRESNI VYBOR KSČM,,,116,MONDAY,APRIL,26,2021,4,0,0,0,0,iso8601,ISO,,,338191,0100,0000032108,"",0000,TÚ PS 2021 Nymburk,,,
20096822.5,,,,9343310806,3,C,11,202104260222572C,11,Příchozí úhrada,,,T,,1600,CZK,116,MONDAY,APRIL,26,2021,4,0,0,0,0,iso8601,ISO,,,,,,,,,OKRESNÍ VÝBOR KOMUNI,,,116,MONDAY,APRIL,26,2021,4,0,0,0,0,iso8601,ISO,,,737221,0100,0000032112,"",0000,VOLBY PS PČR /21 RENGL,,,
20092543,,,,9336923557,3,C,11,202104220143371C,11,Příchozí úhrada,,,T,,80000,CZK,112,THURSDAY,APRIL,22,2021,4,0,0,0,0,iso8601,ISO,,,,,,,,,OV KSČM PROSTĚJOV,,,112,THURSDAY,APRIL,22,2021,4,0,0,0,0,iso8601,ISO,,,735701,0100,"","",0308,,,,
20085222.5,1,,CB0ETF8245,9336969249,3,D,11,202104220150247D,10,Odchozí úhrada,,,T,,-968,CZK,112,THURSDAY,APRIL,22,2021,4,0,0,0,0,iso8601,ISO,,,,,,,,,Jiří Drnek,,,,,,,,,,,,,,,,,8053133524,0600,542021,,0000,volby PČR - plakáty,,,
20086190.5,1,,CB0ETF8244,9336969248,3,D,11,202104220150246D,10,Odchozí úhrada,,,T,,-2117.5,CZK,112,THURSDAY,APRIL,22,2021,4,0,0,0,0,iso8601,ISO,,,,,,,,,"RAILREKLAM, spol. s r.o.",,,,,,,,,,,,,,,,,1387406850,2700,2110777,,0000,"volby PČR - reklama,instalace",plakátů,,
20088308,1,,CB0ETF8246,9336969247,3,D,11,202104220150245D,10,Odchozí úhrada,,,T,,-4235,CZK,112,THURSDAY,APRIL,22,2021,4,0,0,0,0,iso8601,ISO,,,,,,,,,"RAILREKLAM, spol. s r.o.",,,,,,,,,,,,,,,,,1387406850,2700,2110778,,0000,"volby PČR - reklama,instalace",plakátů,,
20013466,,,,9334355658,3,C,11,202104210125546C,11,Příchozí úhrada,,,T,,20000,CZK,111,WEDNESDAY,APRIL,21,2021,4,0,0,0,0,iso8601,ISO,,,,,,,,,KOMUNISTICKÁ STRANA,,,111,WEDNESDAY,APRIL,21,2021,4,0,0,0,0,iso8601,ISO,,,1132611,0100,0000035304,"",0308,převod od OV KSČM Ústí nad Orlicí,,,
20009990,1,,CB0ESO1895,9334506207,3,D,11,202104210141338D,10,Odchozí úhrada,,,T,,-848,CZK,111,WEDNESDAY,APRIL,21,2021,4,0,0,0,0,iso8601,ISO,,,,,,,,,Město Zubří,,,,,,,,,,,,,,,,,2221851,0100,3012021,,0000,volby PČR - výlep,,,
20010838,1,,CB0ESO1896,9334506206,3,D,11,202104210141339D,10,Odchozí úhrada,,,T,,-2628,CZK,111,WEDNESDAY,APRIL,21,2021,4,0,0,0,0,iso8601,ISO,,,,,,,,,"RENGL, s.r.o.",,,,,,,,,,,,,,,,,3936597389,0800,1022186,,0000,volby PČR - výlep,,,
20012543,,,,9334557133,3,C,11,202104210179833C,11,Příchozí úhrada,,,T,,2553,CZK,111,WEDNESDAY,APRIL,21,2021,4,0,0,0,0,iso8601,ISO,,,,,,,,,OKRESNÍ VÝBOR KSČM K,,,111,WEDNESDAY,APRIL,21,2021,4,0,0,0,0,iso8601,ISO,,,832691,0100,0000037201,"",0000,,,,
19985988,49,,CS20210420B4BF0GYD,9331520032,39,C,02,202104205011787C,1,Okamžitá úhrada,,,T,,15000,CZK,110,TUESDAY,APRIL,20,2021,4,0,0,0,0,iso8601,ISO,,,,,,,,,Jihomoravský krajský,,,,,,,,,,,,,,,,,2025034329,0800,36200,,308,převod od Jihomor.kraj.výbor,,,
19993466,,,,9331815283,3,C,11,202104200287690C,11,Příchozí úhrada,,,T,,10000,CZK,110,TUESDAY,APRIL,20,2021,4,0,0,0,0,iso8601,ISO,,,,,,,,,KOMUNISTICKÁ STRANA,,,110,TUESDAY,APRIL,20,2021,4,0,0,0,0,iso8601,ISO,,,4039201,0100,"","",0308,příspěvek OV KSČM Praha-východ na T,Ú,,
20000698,49,,CS20210420B4BF0NQ3,9331666186,39,C,02,202104205013943C,1,Okamžitá úhrada,,,T,,25000,CZK,110,TUESDAY,APRIL,20,2021,4,0,0,0,0,iso8601,ISO,,,,,,,,,KOMUNISTICKÁ STRANA,,,,,,,,,,,,,,,,,535531,0100,35301,,,OV KSČM Chrudim,,,
19983466,1,,CB0ES55969,9331711598,3,D,11,202104200225765D,10,Odchozí úhrada,,,T,,-2232,CZK,110,TUESDAY,APRIL,20,2021,4,0,0,0,0,iso8601,ISO,,,,,,,,,"RENGL, s.r.o.",,,,,,,,,,,,,,,,,3936597389,0800,1022185,,0000,volby PČR - výlep,,,
19975698,1,,CB0ES38816,9331663004,3,D,11,202104200220156D,10,Odchozí úhrada,,,T,,-5145,CZK,110,TUESDAY,APRIL,20,2021,4,0,0,0,0,iso8601,ISO,,,,,,,,,"RENGL, s.r.o.",,,,,,,,,,,,,,,,,3936597389,0800,1022177,,0000,volby PČR - výlep,,,
19985698,1,,CB0ES55968,9331711597,3,D,11,202104200225766D,10,Odchozí úhrada,,,T,,-15000,CZK,110,TUESDAY,APRIL,20,2021,4,0,0,0,0,iso8601,ISO,,,,,,,,,Filip Zachariaš,,,,,,,,,,,,,,,,,2100497535,2010,92021,,0000,volby PČR - správa soc.sítě,,,
19980843,1,,CB0ES38817,9331663003,3,D,11,202104200220153D,10,Odchozí úhrada,,,T,,-5145,CZK,110,TUESDAY,APRIL,20,2021,4,0,0,0,0,iso8601,ISO,,,,,,,,,"RENGL, s.r.o.",,,,,,,,,,,,,,,,,3936597389,0800,1022178,,0000,volby PČR - výlep,,,
19971290.5,1,,CB0ER87107,9327291476,3,D,11,202104190216218D,10,Odchozí úhrada,,,T,,-605,CZK,109,MONDAY,APRIL,19,2021,4,0,0,0,0,iso8601,ISO,,,,,,,,,"RAILREKLAM, spol. s r.o.",,,,,,,,,,,,,,,,,1387406850,2700,2120104,,0000,"volby PČR - reklama,instalace",plakátů,,
19970988,1,,CB0ER87108,9327291477,3,D,11,202104190216217D,10,Odchozí úhrada,,,T,,-302.5,CZK,109,MONDAY,APRIL,19,2021,4,0,0,0,0,iso8601,ISO,,,,,,,,,"RAILREKLAM, spol. s r.o.",,,,,,,,,,,,,,,,,1387406850,2700,2120103,,0000,"volby PČR - reklama,instalace",plakátů,,
19971895.5,,,,9320567038,3,C,11,202104150406527C,11,Příchozí úhrada,,,T,,385,CZK,105,THURSDAY,APRIL,15,2021,4,0,0,0,0,iso8601,ISO,,,,,,,,,OKRESNÍ VÝBOR KOMUNI,,,105,THURSDAY,APRIL,15,2021,4,0,0,0,0,iso8601,ISO,,,737221,0100,0000032112,"",0000,Volby 2021 fa: 021/2021 Příbramská,tiskárna,,
971510.5,1,,CB0EPP7011,9320520952,3,D,11,202104150401715D,10,Odchozí úhrada,,,T,,-385,CZK,105,THURSDAY,APRIL,15,2021,4,0,0,0,0,iso8601,ISO,,,,,,,,,Mgr. Ivan Fojt,,,,,,,,,,,,,,,,,433921650247,0100,212021,,0000,volby PČR - Středočeská Třešni,čka,,
971895.5,1,,CB0EPP7013,9320520951,3,D,11,202104150401717D,10,Odchozí úhrada,,,T,,-480,CZK,105,THURSDAY,APRIL,15,2021,4,0,0,0,0,iso8601,ISO,,,,,,,,,"FUTURA, a.s.",,,,,,,,,,,,,,,,,1921614319,0800,2021130097,,0000,volby PČR - rekl.předměty,,,
972375.5,1,,CB0EPP7012,9320520950,3,D,11,202104150401718D,10,Odchozí úhrada,,,T,,-770,CZK,105,THURSDAY,APRIL,15,2021,4,0,0,0,0,iso8601,ISO,,,,,,,,,Mgr. Ivan Fojt,,,,,,,,,,,,,,,,,433921650247,0100,182021,,0000,volby PČR - Středočeská Třešni,čka,,
973145.5,1,,CB0EPP7016,9320520949,3,D,11,202104150401716D,10,Odchozí úhrada,,,T,,-770,CZK,105,THURSDAY,APRIL,15,2021,4,0,0,0,0,iso8601,ISO,,,,,,,,,Mgr. Ivan Fojt,,,,,,,,,,,,,,,,,433921650247,0100,192021,,0000,volby PČR - Středočeská Třešni,čka,,
973915.5,1,,CB0EPP7014,9320520948,3,D,11,202104150401720D,10,Odchozí úhrada,,,T,,-907.5,CZK,105,THURSDAY,APRIL,15,2021,4,0,0,0,0,iso8601,ISO,,,,,,,,,"BigMedia, spol. s r.o.",,,,,,,,,,,,,,,,,2111258839,2700,4212100532,,0000,volby PČR - plakát,,,
974823,1,,CB0EPP7015,9320520947,3,D,11,202104150401719D,10,Odchozí úhrada,,,T,,-907.5,CZK,105,THURSDAY,APRIL,15,2021,4,0,0,0,0,iso8601,ISO,,,,,,,,,"BigMedia, spol. s r.o.",,,,,,,,,,,,,,,,,2111258839,2700,4212100533,,0000,volby PČR - plakát,,,
19971510.5,,,,9320524107,3,C,11,202104150401693C,11,Příchozí úhrada,,,T,,1.9e+07,CZK,105,THURSDAY,APRIL,15,2021,4,0,0,0,0,iso8601,ISO,,,,,,,,,KSČM,,,,,,,,,,,,,,,,,478648033,0300,261,,0000,převod mezi účty ÚV KSČM,,,
975730.5,,,,9316048845,3,C,11,202104140330235C,11,Příchozí úhrada,,,T,,77718,CZK,104,WEDNESDAY,APRIL,14,2021,4,0,0,0,0,iso8601,ISO,,,,,,,,,OKRESNÍ VÝBOR KSČM K,,,104,WEDNESDAY,APRIL,14,2021,4,0,0,0,0,iso8601,ISO,,,832691,0100,0000037201,"",0000,,,,
898012.5,1,,CB0EO63924,9316033816,3,D,11,202104140327050D,10,Odchozí úhrada,,,T,,-5670,CZK,104,WEDNESDAY,APRIL,14,2021,4,0,0,0,0,iso8601,ISO,,,,,,,,,"RENGL, s.r.o.",,,,,,,,,,,,,,,,,3936597389,0800,1022151,,0000,volby PČR - výlep,,,
903682.5,1,,CB0EO63923,9316033814,3,D,11,202104140327047D,10,Odchozí úhrada,,,T,,-77718.3,CZK,104,WEDNESDAY,APRIL,14,2021,4,0,0,0,0,iso8601,ISO,,,,,,,,,"CONFIDENCE MEDIA, s.r.o.",,,,,,,,,,,,,,,,,175221868,0300,2120057,,0000,volby PČR - pronájem médií,,,
981400.8,1,,CB0EO63925,9316033811,3,D,11,202104140327048D,10,Odchozí úhrada,,,T,,-237160,CZK,104,WEDNESDAY,APRIL,14,2021,4,0,0,0,0,iso8601,ISO,,,,,,,,,MARF s.r.o.,,,,,,,,,,,,,,,,,241299250,0300,"",,0000,volby PČR - reklamní kampaň,,,
1218560.8,,,,9308763476,3,C,11,202104120544496C,11,Příchozí úhrada,,,T,,20000,CZK,102,MONDAY,APRIL,12,2021,4,0,0,0,0,iso8601,ISO,,,,,,,,,OV KS ČECH A MORAVY,,,102,MONDAY,APRIL,12,2021,4,0,0,0,0,iso8601,ISO,,,1032151,0100,0000032104,"",0000,převod od OV KSČM Kolín,,,
1256746.2,,,,9307879865,3,C,11,202104120313776C,11,Příchozí úhrada,,,T,,10100,CZK,102,MONDAY,APRIL,12,2021,4,0,0,0,0,iso8601,ISO,,,,,,,,,KRALOVEHRADECKÝ KRAJ,,,102,MONDAY,APRIL,12,2021,4,0,0,0,0,iso8601,ISO,,,437168210257,0100,"","",0558,PŘEVBOD OD KV KSČM HRADEC KRÁLOVÉ,,,
1198560.8,1,,CB0EM09379,9308636372,3,D,11,202104120480687D,10,Odchozí úhrada,,,T,,-10100,CZK,102,MONDAY,APRIL,12,2021,4,0,0,0,0,iso8601,ISO,,,,,,,,,PhDr. Miroslava Vohralíková,,,,,,,,,,,,,,,,,2319256023,0800,20217005,,0000,volby PČR - propagace kandidát,ů,,
1208660.8,1,,CB0EM09378,9308636370,3,D,11,202104120480688D,10,Odchozí úhrada,,,T,,-48085.4,CZK,102,MONDAY,APRIL,12,2021,4,0,0,0,0,iso8601,ISO,,,,,,,,,"SNIP & CO, reklamní společnost",,,,,,,,,,,,,,,,,31106641,0100,21320001,,0000,volby PČR - pronájem ploch na,MHD,,
1252106.2,1,,CB0EIF1473,9299234663,3,D,11,202104070178191D,10,Odchozí úhrada,,,T,,-7852.9,CZK,97,WEDNESDAY,APRIL,7,2021,4,0,0,0,0,iso8601,ISO,,,,,,,,,"BigMedia, spol. s r.o.",,,,,,,,,,,,,,,,,2111258839,2700,4202102169,,0000,volby PČR - pronájem reklamníc,h panelů,,
1259959.1,1,,CB0EIF1470,9299234656,3,D,11,202104070178189D,10,Odchozí úhrada,,,T,,-7852.9,CZK,97,WEDNESDAY,APRIL,7,2021,4,0,0,0,0,iso8601,ISO,,,,,,,,,"BigMedia, spol. s r.o.",,,,,,,,,,,,,,,,,2111258839,2700,"",,0000,volby PČR - pronájem reklamníc,h panelů,,
1246646.2,1,,CB0EIF1471,9299234670,3,D,11,202104070178197D,10,Odchozí úhrada,,,T,,-1500,CZK,97,WEDNESDAY,APRIL,7,2021,4,0,0,0,0,iso8601,ISO,,,,,,,,,Josef Drašnar,,,,,,,,,,,,,,,,,6701002215437110,6210,20210003,,0000,volby PČR - focení kandidátů,,,
1248146.2,1,,CB0EIF1472,9299234667,3,D,11,202104070178192D,10,Odchozí úhrada,,,T,,-3960,CZK,97,WEDNESDAY,APRIL,7,2021,4,0,0,0,0,iso8601,ISO,,,,,,,,,Lenka Horáková,,,,,,,,,,,,,,,,,4188699033,0800,2021004,,0000,volby PČR - výlep,,,
1267812,1,,CB0EHN5321,9294493300,3,D,11,202104060304312D,10,Odchozí úhrada,,,T,,-1925,CZK,96,TUESDAY,APRIL,6,2021,4,0,0,0,0,iso8601,ISO,,,,,,,,,Mgr. Ivan Fojt,,,,,,,,,,,,,,,,,433921650247,0100,142021,,0000,volby PČR - Středočeská Třešni,čka,,
1289163,,,,9289746873,3,C,11,202104010006914C,11,Příchozí úhrada,,,T,,20000,CZK,91,THURSDAY,APRIL,1,2021,4,0,0,0,0,iso8601,ISO,,,,,,,,,KOMUNISTICKÁ STRANA,,,90,WEDNESDAY,MARCH,31,2021,3,0,0,0,0,iso8601,ISO,,,934831,0100,0000037104,"",0000,"TÚ - Volby do PČR 2021, OV KSČM Pře",rov,,
1269737,1,,CB0EGW9306,9290852001,3,D,11,202104010166764D,10,Odchozí úhrada,,,T,,-19426,CZK,91,THURSDAY,APRIL,1,2021,4,0,0,0,0,iso8601,ISO,,,,,,,,,Dr. Milan Havlíček,,,,,,,,,,,,,,,,,816045201,0100,2021006,,0000,volby PČR - zpracování a zabez,pečení plakátů,,
1269163,,,,9286416388,3,C,11,202103310029645C,11,Příchozí úhrada,,,T,,10000,CZK,90,WEDNESDAY,MARCH,31,2021,3,0,0,0,0,iso8601,ISO,,,,,,,,,OKRESNÍ VÝBOR KSČM,,,90,WEDNESDAY,MARCH,31,2021,3,0,0,0,0,iso8601,ISO,,,430131,0100,0000032102,"",0000,,,,
1263013,1,,CB0EFQ3936,9284012580,3,D,11,202103300137320D,10,Odchozí úhrada,,,T,,-3850,CZK,89,TUESDAY,MARCH,30,2021,3,0,0,0,0,iso8601,ISO,,,,,,,,,Mgr. Ivan Fojt,,,,,,,,,,,,,,,,,433921650247,0100,222021,,0000,volby PČR - Středočeská Třešni,čka,,
1266863,,,,9283412283,3,C,11,202103300014686C,11,Příchozí úhrada,,,T,,10000,CZK,89,TUESDAY,MARCH,30,2021,3,0,0,0,0,iso8601,ISO,,,,,,,,,KOMUNISTICKÁ STRANA,,,88,MONDAY,MARCH,29,2021,3,0,0,0,0,iso8601,ISO,,,1153796000287,0100,0000032111,"",0000,Převod od OV PB,,,
1259163,1,,CB0EFQ3935,9284012581,3,D,11,202103300137322D,10,Odchozí úhrada,,,T,,-3850,CZK,89,TUESDAY,MARCH,30,2021,3,0,0,0,0,iso8601,ISO,,,,,,,,,Mgr. Ivan Fojt,,,,,,,,,,,,,,,,,433921650247,0100,232021,,0000,volby PČR - Středočeská Třešni,čka,,
1258788,1,,CB0EF88405,9280992295,3,D,11,202103290242818D,10,Odchozí úhrada,,,T,,-62618,CZK,88,MONDAY,MARCH,29,2021,3,0,0,0,0,iso8601,ISO,,,,,,,,,Dopravní podnik města Olomouce,,,,,,,,,,,,,,,,,80100909113883,0300,2391210018,,0000,volby PČR - reklama na tramvaj,ích,,
1331282,,,,9280718246,3,C,11,202103290183122C,11,Příchozí úhrada,,,T,,5000,CZK,88,MONDAY,MARCH,29,2021,3,0,0,0,0,iso8601,ISO,,,,,,,,,OV KSČM,,,88,MONDAY,MARCH,29,2021,3,0,0,0,0,iso8601,ISO,,,736181,0100,0000032107,"",0000,Převod od OV KSČM Mladá Boleslav,,,
1321406,1,,CB0EF51142,9280851268,3,D,11,202103290188634D,10,Odchozí úhrada,,,T,,-9876,CZK,88,MONDAY,MARCH,29,2021,3,0,0,0,0,iso8601,ISO,,,,,,,,,"RENGL, s.r.o.",,,,,,,,,,,,,,,,,3936597389,0800,1022112,,0000,volby PČR - výlep,,,
1256863,1,,CB0EF88406,9280992298,3,D,11,202103290242819D,10,Odchozí úhrada,,,T,,-1925,CZK,88,MONDAY,MARCH,29,2021,3,0,0,0,0,iso8601,ISO,,,,,,,,,Mgr. Ivan Fojt,,,,,,,,,,,,,,,,,433921650247,0100,152021,,0000,volby PČR - Středočeská Třešni,čka,,
1328207,1,,CB0EDD6669,9272365217,3,D,11,202103240040815D,10,Odchozí úhrada,,,T,,-1925,CZK,83,WEDNESDAY,MARCH,24,2021,3,0,0,0,0,iso8601,ISO,,,,,,,,,Mgr. Ivan Fojt,,,,,,,,,,,,,,,,,433921650247,0100,162021,,0000,volby PČR - Středočeská Třešni,čka,,
1330132,1,,CB0ED11603,9272033868,3,D,11,202103230128565D,10,Odchozí úhrada,,,T,,-385,CZK,83,WEDNESDAY,MARCH,24,2021,3,0,0,0,0,iso8601,ISO,,,,,,,,,Mgr. Ivan Fojt,,,,,,,,,,,,,,,,,433921650247,0100,202021,,0000,volby PČR - Středočeská Třešni,čka,,
1330517,1,,CB0ED11602,9272033867,3,D,11,202103230128564D,10,Odchozí úhrada,,,T,,-1925,CZK,83,WEDNESDAY,MARCH,24,2021,3,0,0,0,0,iso8601,ISO,,,,,,,,,Mgr. Ivan Fojt,,,,,,,,,,,,,,,,,433921650247,0100,172021,,0000,volby PČR - Středočeská Třešni,čka,,
1326282,1,,CB0EDD6670,9272365218,3,D,11,202103240040816D,10,Odchozí úhrada,,,T,,-1925,CZK,83,WEDNESDAY,MARCH,24,2021,3,0,0,0,0,iso8601,ISO,,,,,,,,,Mgr. Ivan Fojt,,,,,,,,,,,,,,,,,433921650247,0100,132021,,0000,volby PČR - Středočeská Třešni,čka,,
1333507,1,,CB0ECH7425,9267351392,3,D,11,202103220210007D,10,Odchozí úhrada,,,T,,-12221,CZK,81,MONDAY,MARCH,22,2021,3,0,0,0,0,iso8601,ISO,,,,,,,,,"CONFIDENCE MEDIA, s.r.o.",,,,,,,,,,,,,,,,,175221868,0300,2120041,,0000,volby PČR - kampaň,,,
1345728,,,,9266734772,3,C,11,202103220091598C,11,Příchozí úhrada,,,T,,20000,CZK,81,MONDAY,MARCH,22,2021,3,0,0,0,0,iso8601,ISO,,,,,,,,,KOMUNISTICKÁ STRANA,,,81,MONDAY,MARCH,22,2021,3,0,0,0,0,iso8601,ISO,,,1230721,0100,"","",0000,převod od OV KSČM Uh.Hradiště,,,
1332442,1,,CB0ECH7424,9267351393,3,D,11,202103220210006D,10,Odchozí úhrada,,,T,,-1065,CZK,81,MONDAY,MARCH,22,2021,3,0,0,0,0,iso8601,ISO,,,,,,,,,"Nová tiskárna Pelhřimov, spol.",,,,,,,,,,,,,,,,,1273932,0300,31200393,,0000,volby PČR - inzerce,,,
