"date","amount","type","contra_account_name","message_for_recipient","ks","vs","ss","note"
"29.06.2021",-20000,"Karetní transakce","","Nákup: FACEBK *8AMN95KVF2,  Havover Reach, 5-7 Hanover Qua, fb.me/ads, DUBLIN 2, IRL, dne 28.6.2021, částka  20000.00 CZK",NA,8267,NA,"Nákup: FACEBK *8AMN95KVF2,  Havover Reach, 5-7 Hanover Qua, fb.me/ads, DUBLIN 2, IRL, dne 28.6.2021, částka  20000.00 CZK"
"28.06.2021",-10000,"Karetní transakce","","Nákup: SEZNAM.CZ,  ul.Radlicka 3294/10, Praha 5 - Smi, 150 00, CZE, dne 27.6.2021, částka  10000.00 CZK",NA,8267,NA,"Nákup: SEZNAM.CZ,  ul.Radlicka 3294/10, Praha 5 - Smi, 150 00, CZE, dne 27.6.2021, částka  10000.00 CZK"
"28.06.2021",-5000,"Karetní transakce","","Nákup: FACEBK *L5ZA56FRG2,  Havover Reach, 5-7 Hanover Qua, fb.me/ads, DUBLIN 2, IRL, dne 27.6.2021, částka  5000.00 CZK",NA,6835,NA,"Nákup: FACEBK *L5ZA56FRG2,  Havover Reach, 5-7 Hanover Qua, fb.me/ads, DUBLIN 2, IRL, dne 27.6.2021, částka  5000.00 CZK"
"28.06.2021",-15000,"Karetní transakce","","Nákup: GOOGLE *ADS5162857564,  Gordon House, Barrow Street, cc@google.com, UNKNOWN, IRL, dne 26.6.2021, částka  15000.00 CZK",NA,8267,NA,"Nákup: GOOGLE *ADS5162857564,  Gordon House, Barrow Street, cc@google.com, UNKNOWN, IRL, dne 26.6.2021, částka  15000.00 CZK"
"26.06.2021",-4995,"Karetní transakce","","Nákup: SMARTY.CZ,  Politickych veznu 21/1272, PRAHA, 110 00, CZE, dne 25.6.2021, částka  4995.00 CZK",NA,8267,NA,"Nákup: SMARTY.CZ,  Politickych veznu 21/1272, PRAHA, 110 00, CZE, dne 25.6.2021, částka  4995.00 CZK"
"26.06.2021",-20842,"Karetní transakce","","Nákup: ComGate*levnapc,  L?TENí 58, er any, 257 22, CZE, dne 25.6.2021, částka  20842.00 CZK",NA,8267,NA,"Nákup: ComGate*levnapc,  L?TENí 58, er any, 257 22, CZE, dne 25.6.2021, částka  20842.00 CZK"
"26.06.2021",-20000,"Karetní transakce","","Nákup: FACEBK *PJRQS5TVF2,  Havover Reach, 5-7 Hanover Qua, fb.me/ads, DUBLIN 2, IRL, dne 25.6.2021, částka  20000.00 CZK",NA,8267,NA,"Nákup: FACEBK *PJRQS5TVF2,  Havover Reach, 5-7 Hanover Qua, fb.me/ads, DUBLIN 2, IRL, dne 25.6.2021, částka  20000.00 CZK"
"25.06.2021",-11539,"Karetní transakce","","Nákup: IKEA.CZ,  Skandinavska 1/131, PRAHA 5, 155 00, CZE, dne 24.6.2021, částka  11539.00 CZK",NA,8267,NA,"Nákup: IKEA.CZ,  Skandinavska 1/131, PRAHA 5, 155 00, CZE, dne 24.6.2021, částka  11539.00 CZK"
"25.06.2021",-3000,"Karetní transakce","","Nákup: FACEBK *SEAC48FVJ2,  Havover Reach, 5-7 Hanover Qua, fb.me/ads, DUBLIN 2, IRL, dne 24.6.2021, částka  3000.00 CZK",NA,8267,NA,"Nákup: FACEBK *SEAC48FVJ2,  Havover Reach, 5-7 Hanover Qua, fb.me/ads, DUBLIN 2, IRL, dne 24.6.2021, částka  3000.00 CZK"
"24.06.2021",-13172.65,"Karetní transakce","","Nákup: THON HOTELSNOEU,  RUE DE LA LOI 75, OSLO, 0105, NOR, dne 23.6.2021, částka  506.01 EUR",NA,8267,NA,"Nákup: THON HOTELSNOEU,  RUE DE LA LOI 75, OSLO, 0105, NOR, dne 23.6.2021, částka  506.01 EUR"
"24.06.2021",-11298.32,"Karetní transakce","","Nákup: THON HOTELSNOEU,  RUE DE LA LOI 75, OSLO, 0105, NOR, dne 23.6.2021, částka  434.01 EUR",NA,8267,NA,"Nákup: THON HOTELSNOEU,  RUE DE LA LOI 75, OSLO, 0105, NOR, dne 23.6.2021, částka  434.01 EUR"
"24.06.2021",-10000,"Karetní transakce","","Nákup: SEZNAM.CZ,  ul.Radlicka 3294/10, Praha 5 - Smi, 150 00, CZE, dne 23.6.2021, částka  10000.00 CZK",NA,8267,NA,"Nákup: SEZNAM.CZ,  ul.Radlicka 3294/10, Praha 5 - Smi, 150 00, CZE, dne 23.6.2021, částka  10000.00 CZK"
"24.06.2021",-32202.94,"Bezhotovostní platba","","pp#16810 FO 1981/2021, cen:vs, bannery-bocnice-na-stany, graf-print-sro",NA,78621,42021,"pp#16810 FO 1981/2021, cen:vs, bannery-bocnice-na-stany, graf-print-sro"
"24.06.2021",-605,"Bezhotovostní platba","","pp#16803 FO 1975/2021, plk:p, poplatek-zabor-rodinny-den, sprava-zeleznic-statni-organizace",NA,6548003021,42021,"pp#16803 FO 1975/2021, plk:p, poplatek-zabor-rodinny-den, sprava-zeleznic-statni-organizace"
"24.06.2021",-1011.25,"Bezhotovostní platba","","pp#16688 FO 1875/2021, kvk:p, fb-reklama-pracovni-skupina-chko, robin-beitl",NA,1875,42021,"pp#16688 FO 1875/2021, kvk:p, fb-reklama-pracovni-skupina-chko, robin-beitl"
"24.06.2021",-1727.06,"Bezhotovostní platba","","pp#16687 FO 1874/2021, kvk:p, fb-reklama-volby-2021, robin-beitl",NA,1874,42021,"pp#16687 FO 1874/2021, kvk:p, fb-reklama-volby-2021, robin-beitl"
"24.06.2021",-41539.3,"Platba převodem uvnitř banky","","pp#16806 FO 1978/2021, cen:vs, nakup-vlajek-a-prislusenstvi, vlajkyeu-sro",NA,76522021,42021,"pp#16806 FO 1978/2021, cen:vs, nakup-vlajek-a-prislusenstvi, vlajkyeu-sro"
"24.06.2021",-689.98,"Karetní transakce","","Nákup: FACEBK *TEE525KKX2,  Havover Reach, 5-7 Hanover Qua, fb.me/ads, DUBLIN 2, IRL, dne 23.6.2021, částka  689.98 CZK",NA,6835,NA,"Nákup: FACEBK *TEE525KKX2,  Havover Reach, 5-7 Hanover Qua, fb.me/ads, DUBLIN 2, IRL, dne 23.6.2021, částka  689.98 CZK"
"24.06.2021",-3341.74,"Karetní transakce","","Nákup: FACEBK *RQ4XJ63SG2,  Havover Reach, 5-7 Hanover Qua, fb.me/ads, DUBLIN 2, IRL, dne 23.6.2021, částka  3341.74 CZK",NA,6835,NA,"Nákup: FACEBK *RQ4XJ63SG2,  Havover Reach, 5-7 Hanover Qua, fb.me/ads, DUBLIN 2, IRL, dne 23.6.2021, částka  3341.74 CZK"
"24.06.2021",-8980.52,"Karetní transakce","","Nákup: FACEBK *CNT8R4BPY2,  Havover Reach, 5-7 Hanover Qua, fb.me/ads, DUBLIN 2, IRL, dne 23.6.2021, částka  8980.52 CZK",NA,8267,NA,"Nákup: FACEBK *CNT8R4BPY2,  Havover Reach, 5-7 Hanover Qua, fb.me/ads, DUBLIN 2, IRL, dne 23.6.2021, částka  8980.52 CZK"
"24.06.2021",-15000,"Karetní transakce","","Nákup: GOOGLE *ADS5162857564,  Gordon House, Barrow Street, cc@google.com, UNKNOWN, IRL, dne 23.6.2021, částka  15000.00 CZK",NA,8267,NA,"Nákup: GOOGLE *ADS5162857564,  Gordon House, Barrow Street, cc@google.com, UNKNOWN, IRL, dne 23.6.2021, částka  15000.00 CZK"
"23.06.2021",-811000,"Bezhotovostní platba","","pp#16809 FO 1980/2021, cen:vs, zaloha-na-dodani-nanuku, family-market-sro",NA,1324000001,42021,"pp#16809 FO 1980/2021, cen:vs, zaloha-na-dodani-nanuku, family-market-sro"
"23.06.2021",-544.5,"Okamžitá odchozí platba","","pp#16757 FO 1937/2021, olk:p, kredit-pro-tvorbu-multimedialniho-obsahu, newton-technologies-as",NA,1111,42021,"pp#16757 FO 1937/2021, olk:p, kredit-pro-tvorbu-multimedialniho-obsahu, newton-technologies-as"
"23.06.2021",-1843.08,"Karetní transakce","","Nákup: FACEBK *2JXWZ2KC52,  Havover Reach, 5-7 Hanover Qua, fb.me/ads, DUBLIN 2, IRL, dne 22.6.2021, částka  1843.08 CZK",NA,6835,NA,"Nákup: FACEBK *2JXWZ2KC52,  Havover Reach, 5-7 Hanover Qua, fb.me/ads, DUBLIN 2, IRL, dne 22.6.2021, částka  1843.08 CZK"
"22.06.2021",-4840,"Bezhotovostní platba","","pp#16788 FO 1968/2021, pha:p, reklamy-na-socialnich-sitich-cerven-2021-3, tomas-vovsik",NA,42107759,NA,"pp#16788 FO 1968/2021, pha:p, reklamy-na-socialnich-sitich-cerven-2021-3, tomas-vovsik"
"22.06.2021",-277777.78,"Bezhotovostní platba","","pp#16774 FO 1954/2021, cen:vs, marketingove-sluzby-v-ramci-predvolebni-kampane-stran-pirati-a-starostove-a-nezavisli, beefbrothers-sro",NA,7421,42021,"pp#16774 FO 1954/2021, cen:vs, marketingove-sluzby-v-ramci-predvolebni-kampane-stran-pirati-a-starostove-a-nezavisli, beefbrothers-sro"
"22.06.2021",-101250,"Bezhotovostní platba","","pp#16772 FO 1952/2021, cen:vs, sluzby-spojene-s-poskytnutim-idea-making-sluzeb-v-predvolebni-kampani-brezen-kveten-2021, beefbrothers-sro",NA,7521,42021,"pp#16772 FO 1952/2021, cen:vs, sluzby-spojene-s-poskytnutim-idea-making-sluzeb-v-predvolebni-kampani-brezen-kveten-2021, beefbrothers-sro"
"22.06.2021",-15000,"Bezhotovostní platba","","pp#16759 FO 1939/2021, cen:ft, public-relations-pro-hejtmana-olomouckeho-kraje-kveten, radek-palascak",NA,21016,333,"pp#16759 FO 1939/2021, cen:ft, public-relations-pro-hejtmana-olomouckeho-kraje-kveten, radek-palascak"
"22.06.2021",-17848,"Platba převodem uvnitř banky","","pp#16750 FO 1934/2021, vys:p, nafoceni-prvni-desitky-kandidatky-vys, michal-novotny-fotograf",308,210100049,42021,"pp#16750 FO 1934/2021, vys:p, nafoceni-prvni-desitky-kandidatky-vys, michal-novotny-fotograf"
"22.06.2021",-1000,"Bezhotovostní platba","","pp#16749 FO 1933/2021, vys:p, nafoceni-portretu-milone-slabeho, petr-vrabec",8,342021,42021,"pp#16749 FO 1933/2021, vys:p, nafoceni-portretu-milone-slabeho, petr-vrabec"
"22.06.2021",1000,"Bezhotovostní příjem","JARMILA PLAVCOVÁ J","dar na sněmovní volby 2021",158,47787627,NA,"JARMILA PLAVCOVÁ J"
"22.06.2021",-35000,"Bezhotovostní platba","","pp#16748 FO 1932/2021, cen:ft, pr-manazer-pro-olomoucky-kraj, josef-indra",NA,20210503,333,"pp#16748 FO 1932/2021, cen:ft, pr-manazer-pro-olomoucky-kraj, josef-indra"
"22.06.2021",-1500,"Bezhotovostní platba","","pp#16747 FO 1931/2021, cen:ft, administrace-a-medialni-prezentace-kveten-2021, miroslav-tkac",308,21064,333,"pp#16747 FO 1931/2021, cen:ft, administrace-a-medialni-prezentace-kveten-2021, miroslav-tkac"
"22.06.2021",-18150,"Platba převodem uvnitř banky","","pp#16743 FO 1927/2021, jhc:p, clanek-budejcka-drbna, trima-news-sro",308,122021310,42021,"pp#16743 FO 1927/2021, jhc:p, clanek-budejcka-drbna, trima-news-sro"
"22.06.2021",-6000,"Platba převodem uvnitř banky","","pp#16731 FO 1915/2021, zlk:p, adurdakvolby-3-5, ales-durdak",NA,2021021,42021,"pp#16731 FO 1915/2021, zlk:p, adurdakvolby-3-5, ales-durdak"
"22.06.2021",-20000,"Bezhotovostní platba","","pp#16696 FO 1883/2021, msk:p, proplaceni-vedouci-mo-msk-202105, zuzanaklusova",NA,202114,NA,"pp#16696 FO 1883/2021, msk:p, proplaceni-vedouci-mo-msk-202105, zuzanaklusova"
"22.06.2021",-20000,"Karetní transakce","","Nákup: FACEBK *Z7W2R4BVF2,  Havover Reach, 5-7 Hanover Qua, fb.me/ads, DUBLIN 2, IRL, dne 21.6.2021, částka  20000.00 CZK",NA,8267,NA,"Nákup: FACEBK *Z7W2R4BVF2,  Havover Reach, 5-7 Hanover Qua, fb.me/ads, DUBLIN 2, IRL, dne 21.6.2021, částka  20000.00 CZK"
"21.06.2021",-10000,"Karetní transakce","","Nákup: SEZNAM.CZ,  ul.Radlicka 3294/10, Praha 5 - Smi, 150 00, CZE, dne 20.6.2021, částka  10000.00 CZK",NA,8267,NA,"Nákup: SEZNAM.CZ,  ul.Radlicka 3294/10, Praha 5 - Smi, 150 00, CZE, dne 20.6.2021, částka  10000.00 CZK"
"21.06.2021",51500,"Platba převodem uvnitř banky","STAROSTOVÉ A NEZÁVISLÍ","STAN - převod prostředků na volební účet",NA,NA,NA,"STAN - převod prostředků na volební účet"
"21.06.2021",-1942.33,"Okamžitá odchozí platba","","pp#16718 FO 1902/2021, olk:p, propagace-prispevku-na-facebooku-kveten-a-cerven, facebook-ireland-limited",NA,19022021,42021,"pp#16718 FO 1902/2021, olk:p, propagace-prispevku-na-facebooku-kveten-a-cerven, facebook-ireland-limited"
"21.06.2021",-15000,"Karetní transakce","","Nákup: GOOGLE *ADS5162857564,  Gordon House, Barrow Street, cc@google.com, UNKNOWN, IRL, dne 20.6.2021, částka  15000.00 CZK",NA,8267,NA,"Nákup: GOOGLE *ADS5162857564,  Gordon House, Barrow Street, cc@google.com, UNKNOWN, IRL, dne 20.6.2021, částka  15000.00 CZK"
"21.06.2021",-3000,"Karetní transakce","","Nákup: FACEBK *JSW7W53WJ2,  Havover Reach, 5-7 Hanover Qua, fb.me/ads, DUBLIN 2, IRL, dne 19.6.2021, částka  3000.00 CZK",NA,8267,NA,"Nákup: FACEBK *JSW7W53WJ2,  Havover Reach, 5-7 Hanover Qua, fb.me/ads, DUBLIN 2, IRL, dne 19.6.2021, částka  3000.00 CZK"
"19.06.2021",-5000,"Karetní transakce","","Nákup: FACEBK *6KX326KRG2,  Havover Reach, 5-7 Hanover Qua, fb.me/ads, DUBLIN 2, IRL, dne 18.6.2021, částka  5000.00 CZK",NA,6835,NA,"Nákup: FACEBK *6KX326KRG2,  Havover Reach, 5-7 Hanover Qua, fb.me/ads, DUBLIN 2, IRL, dne 18.6.2021, částka  5000.00 CZK"
"18.06.2021",-51532.63,"Platba cizoměnová či zahraniční","","FO 1828/2021 - EURO - Odmena JakubS
		uster",NA,20210104,NA,"FO 1828/2021 - EURO - Odměna Jakub Šuster"
"18.06.2021",-62860,"Bezhotovostní platba","","pp#16712 FO 1898/2021, plk:p, outdoor-kampan-plk, rengl-sro",NA,1022169,42021,"pp#16712 FO 1898/2021, plk:p, outdoor-kampan-plk, rengl-sro"
"18.06.2021",-1168,"Bezhotovostní platba","","pp#16711 FO 1897/2021, plk:p, tisk-letaku-a6, bily-slon-sro",308,21200032,42021,"pp#16711 FO 1897/2021, plk:p, tisk-letaku-a6, bily-slon-sro"
"18.06.2021",-52726.96,"Bezhotovostní platba","","pp#16691 FO 1878/2021, pha:p, tiskova-konference-3152021-pronajem-technika-sluzby-dox, the-venue-sro",NA,20020009,42021,"pp#16691 FO 1878/2021, pha:p, tiskova-konference-3152021-pronajem-technika-sluzby-dox, the-venue-sro"
"18.06.2021",-16238,"Bezhotovostní platba","","pp#16690 FO 1877/2021, pha:p, tiskova-konference-3152021-catering, the-venue-sro",NA,20020011,42021,"pp#16690 FO 1877/2021, pha:p, tiskova-konference-3152021-catering, the-venue-sro"
"18.06.2021",-10000,"Karetní transakce","","Nákup: SEZNAM.CZ,  ul.Radlicka 3294/10, Praha 5 - Smi, 150 00, CZE, dne 17.6.2021, částka  10000.00 CZK",NA,8267,NA,"Nákup: SEZNAM.CZ,  ul.Radlicka 3294/10, Praha 5 - Smi, 150 00, CZE, dne 17.6.2021, částka  10000.00 CZK"
"18.06.2021",-15000,"Karetní transakce","","Nákup: GOOGLE *ADS5162857564,  Gordon House, Barrow Street, cc@google.com, UNKNOWN, IRL, dne 17.6.2021, částka  15000.00 CZK",NA,8267,NA,"Nákup: GOOGLE *ADS5162857564,  Gordon House, Barrow Street, cc@google.com, UNKNOWN, IRL, dne 17.6.2021, částka  15000.00 CZK"
"18.06.2021",-193545,"Bezhotovostní platba","","pp#16707 FO 1893/2021, cen:vs, tricka-potisk, sarka-jelinkova",8,121006,42021,"pp#16707 FO 1893/2021, cen:vs, tricka-potisk, sarka-jelinkova"
"18.06.2021",-1162,"Bezhotovostní platba","","pp#16700 FO 1886/2021, zlk:p, bannery-vyrobatisk, sm-kospol-sro",8,1127160,42021,"pp#16700 FO 1886/2021, zlk:p, bannery-vyrobatisk, sm-kospol-sro"
"18.06.2021",-264.43,"Bezhotovostní platba","","pp#16678 FO 1865/2021, cen:vs, dalnicni-znamka, narodna-dialnicna-spolocnost-a-s",NA,1606,42021,"pp#16678 FO 1865/2021, cen:vs, dalnicni-znamka, narodna-dialnicna-spolocnost-a-s"
"18.06.2021",-20000,"Karetní transakce","","Nákup: FACEBK *QVKPB5PVF2,  Havover Reach, 5-7 Hanover Qua, fb.me/ads, DUBLIN 2, IRL, dne 17.6.2021, částka  20000.00 CZK",NA,8267,NA,"Nákup: FACEBK *QVKPB5PVF2,  Havover Reach, 5-7 Hanover Qua, fb.me/ads, DUBLIN 2, IRL, dne 17.6.2021, částka  20000.00 CZK"
"17.06.2021",-89,"Bezhotovostní platba","","pp#16682 FO 1869/2021, ulk:p, nuz-do-kuchyne-supice, zuzanapetruvova",NA,1869,NA,"pp#16682 FO 1869/2021, ulk:p, nuz-do-kuchyne-supice, zuzanapetruvova"
"17.06.2021",-4050,"Bezhotovostní platba","","pp#16681 FO 1868/2021, ulk:p, roll-upy, zuzanapetruvova",NA,1868,42021,"pp#16681 FO 1868/2021, ulk:p, roll-upy, zuzanapetruvova"
"17.06.2021",-4779.5,"Bezhotovostní platba","","pp#16659 FO 1846/2021, ulk:p, online-na-facebooku-2021-0603, vratislav-filipek",NA,4510,NA,"pp#16659 FO 1846/2021, ulk:p, online-na-facebooku-2021-0603, vratislav-filipek"
"17.06.2021",-1961.86,"Bezhotovostní platba","","pp#16647 FO 1834/2021, msk:p, 2021-medialni-tym-msk-facebook-reklama-kveten, jakub-dedek",NA,84559514,NA,"pp#16647 FO 1834/2021, msk:p, 2021-medialni-tym-msk-facebook-reklama-kveten, jakub-dedek"
"17.06.2021",-500,"Bezhotovostní platba","","pp#16620 FO 1810/2021, ulk:p, spravni-poplatek, mestsky-urad-litomerice",NA,8540427361,42021,"pp#16620 FO 1810/2021, ulk:p, spravni-poplatek, mestsky-urad-litomerice"
"17.06.2021",-20000,"Karetní transakce","","Nákup: FACEBK *FKRYG5TNY2,  Havover Reach, 5-7 Hanover Qua, fb.me/ads, DUBLIN 2, IRL, dne 16.6.2021, částka  20000.00 CZK",NA,8267,NA,"Nákup: FACEBK *FKRYG5TNY2,  Havover Reach, 5-7 Hanover Qua, fb.me/ads, DUBLIN 2, IRL, dne 16.6.2021, částka  20000.00 CZK"
"17.06.2021",-3000,"Karetní transakce","","Nákup: FACEBK *DTL6S5TVJ2,  Havover Reach, 5-7 Hanover Qua, fb.me/ads, DUBLIN 2, IRL, dne 16.6.2021, částka  3000.00 CZK",NA,8267,NA,"Nákup: FACEBK *DTL6S5TVJ2,  Havover Reach, 5-7 Hanover Qua, fb.me/ads, DUBLIN 2, IRL, dne 16.6.2021, částka  3000.00 CZK"
"16.06.2021",-10000,"Karetní transakce","","Nákup: SEZNAM.CZ,  ul.Radlicka 3294/10, Praha 5 - Smi, 150 00, CZE, dne 15.6.2021, částka  10000.00 CZK",NA,8267,NA,"Nákup: SEZNAM.CZ,  ul.Radlicka 3294/10, Praha 5 - Smi, 150 00, CZE, dne 15.6.2021, částka  10000.00 CZK"
"16.06.2021",-966.57,"Platba převodem uvnitř banky","","pp#16677 FO 1864/2021, cen:vs, material-na-vyrobu-placek-do-balicku-volicu, reklamnitechnologiecz-sro",8,20213825,42021,"pp#16677 FO 1864/2021, cen:vs, material-na-vyrobu-placek-do-balicku-volicu, reklamnitechnologiecz-sro"
"16.06.2021",-28000,"Bezhotovostní platba","","pp#16671 FO 1858/2021, jhc:p, vylep-a-tisk-plakatu-obce-jck-75, jan-dlouhy",NA,42021,42021,"pp#16671 FO 1858/2021, jhc:p, vylep-a-tisk-plakatu-obce-jck-75, jan-dlouhy"
"16.06.2021",-2395.8,"Bezhotovostní platba","","pp#16670 FO 1857/2021, pak:p, roll-upy-volby-2021, rainbow-display-systems-sro",8,121672021,42021,"pp#16670 FO 1857/2021, pak:p, roll-upy-volby-2021, rainbow-display-systems-sro"
"16.06.2021",-400,"Bezhotovostní platba","","pp#16669 FO 1856/2021, pak:p, obcerstveni-na-tiskovku, pece-o-dusevni-zdravi-stredisko-vymenik-zs",308,2021084,42021,"pp#16669 FO 1856/2021, pak:p, obcerstveni-na-tiskovku, pece-o-dusevni-zdravi-stredisko-vymenik-zs"
"16.06.2021",-5500,"Bezhotovostní platba","","pp#16667 FO 1854/2021, khk:p, graficke-prace_kampan-52021, michal-cepelka",NA,162021,42021,"pp#16667 FO 1854/2021, khk:p, graficke-prace_kampan-52021, michal-cepelka"
"16.06.2021",-4000,"Bezhotovostní platba","","pp#16666 FO 1853/2021, khk:p, graficke-prace-pro-ks-khk-52021, michal-cepelka",NA,172021,NA,"pp#16666 FO 1853/2021, khk:p, graficke-prace-pro-ks-khk-52021, michal-cepelka"
"16.06.2021",-1500,"Bezhotovostní platba","","pp#16662 FO 1849/2021, zlk:p, pronajem-lodenicekm, lodni-sporty-kromeriz-zs",308,2101013,42021,"pp#16662 FO 1849/2021, zlk:p, pronajem-lodenicekm, lodni-sporty-kromeriz-zs"
"16.06.2021",-8000,"Bezhotovostní platba","","pp#16661 FO 1848/2021, cen:vs, nafoceni-propagacnich-fotografii-pro-ucely-fundraisingu, petr-vrabec",8,362021,42021,"pp#16661 FO 1848/2021, cen:vs, nafoceni-propagacnich-fotografii-pro-ucely-fundraisingu, petr-vrabec"
"16.06.2021",-6000,"Platba převodem uvnitř banky","","pp#16654 FO 1841/2021, zlk:p, lsvehlikovavolby3-5, lucie-svehlikova",NA,20210602,42021,"pp#16654 FO 1841/2021, zlk:p, lsvehlikovavolby3-5, lucie-svehlikova"
"16.06.2021",-697,"Bezhotovostní platba","","pp#16653 FO 1840/2021, zlk:p, vestypoklad, zdenek-tros",NA,2021604801,42021,"pp#16653 FO 1840/2021, zlk:p, vestypoklad, zdenek-tros"
"16.06.2021",-6000,"Bezhotovostní platba","","pp#16652 FO 1839/2021, zlk:p, ymartinkovavolby-3-5, yveta-martinkova",308,2113,42021,"pp#16652 FO 1839/2021, zlk:p, ymartinkovavolby-3-5, yveta-martinkova"
"16.06.2021",-6000,"Bezhotovostní platba","","pp#16650 FO 1837/2021, zlk:p, jtakacvolby-3-5, jaroslav-takac",308,32021,42021,"pp#16650 FO 1837/2021, zlk:p, jtakacvolby-3-5, jaroslav-takac"
"16.06.2021",-3000,"Bezhotovostní platba","","pp#16649 FO 1836/2021, stc:p, lifestyle-foceni-kandidatu, petr-vrabec",NA,332021,42021,"pp#16649 FO 1836/2021, stc:p, lifestyle-foceni-kandidatu, petr-vrabec"
"16.06.2021",-4000,"Bezhotovostní platba","","pp#16646 FO 1833/2021, cen:vs, fotodokumentace-zahajeni-kampane-do-poslanecke-snemovny-dne-1852021-v-praze, petr-vrabec",8,352021,42021,"pp#16646 FO 1833/2021, cen:vs, fotodokumentace-zahajeni-kampane-do-poslanecke-snemovny-dne-1852021-v-praze, petr-vrabec"
"16.06.2021",-2000,"Bezhotovostní platba","","pp#16645 FO 1832/2021, cen:mo, portrety-poslance-frantiska-elfmarka, petr-vrabec",8,192021,NA,"pp#16645 FO 1832/2021, cen:mo, portrety-poslance-frantiska-elfmarka, petr-vrabec"
"16.06.2021",-188,"Bezhotovostní platba","","pp#16635 FO 1824/2021, pha:p, cestovne-rozvoz-stanu-a-kamp-materialu, michal-hrib",NA,18242021,42021,"pp#16635 FO 1824/2021, pha:p, cestovne-rozvoz-stanu-a-kamp-materialu, michal-hrib"
"16.06.2021",-5000,"Bezhotovostní platba","","pp#16322 FO 1532/2021, cen:vs, zajisteni-ziveho-prenosu-zahajeni-kampane-pirati-praha-2021, jakub-suva",NA,20210512,42021,"pp#16322 FO 1532/2021, cen:vs, zajisteni-ziveho-prenosu-zahajeni-kampane-pirati-praha-2021, jakub-suva"
"16.06.2021",-15000,"Karetní transakce","","Nákup: GOOGLE *ADS5162857564,  Gordon House, Barrow Street, cc@google.com, UNKNOWN, IRL, dne 15.6.2021, částka  15000.00 CZK",NA,8267,NA,"Nákup: GOOGLE *ADS5162857564,  Gordon House, Barrow Street, cc@google.com, UNKNOWN, IRL, dne 15.6.2021, částka  15000.00 CZK"
"15.06.2021",-10000,"Karetní transakce","","Nákup: SEZNAM.CZ,  ul.Radlicka 3294/10, Praha 5 - Smi, 150 00, CZE, dne 13.6.2021, částka  10000.00 CZK",NA,8267,NA,"Nákup: SEZNAM.CZ,  ul.Radlicka 3294/10, Praha 5 - Smi, 150 00, CZE, dne 13.6.2021, částka  10000.00 CZK"
"15.06.2021",-8880,"Bezhotovostní platba","","pp#16640 FO 1829/2021, jhm:p, grafika-jmk-duben-kveten-2021, petra-kasparova",NA,202115,NA,"pp#16640 FO 1829/2021, jhm:p, grafika-jmk-duben-kveten-2021, petra-kasparova"
"15.06.2021",-18750,"Bezhotovostní platba","","pp#16638 FO 1827/2021, jhm:p, linda-hrubesova-pr-kveten-2021, linda-hrubesova",NA,20215,0,"pp#16638 FO 1827/2021, jhm:p, linda-hrubesova-pr-kveten-2021, linda-hrubesova"
"15.06.2021",-31250,"Bezhotovostní platba","","pp#16637 FO 1826/2021, jhm:p, magda-koutska-pr-kveten-2021, magdalena-koutska",NA,21060001,0,"pp#16637 FO 1826/2021, jhm:p, magda-koutska-pr-kveten-2021, magdalena-koutska"
"15.06.2021",-90000,"Bezhotovostní platba","","pp#16629 FO 1819/2021, jhc:p, robin-mikusiak-odmeny-3-5, robin-mikusiak",NA,20210002,42021,"pp#16629 FO 1819/2021, jhc:p, robin-mikusiak-odmeny-3-5, robin-mikusiak"
"15.06.2021",-2000,"Bezhotovostní platba","","pp#16628 FO 1818/2021, jhc:p, fotograf-koalicni-listy, petr-vrabec",8,282021,42021,"pp#16628 FO 1818/2021, jhc:p, fotograf-koalicni-listy, petr-vrabec"
"15.06.2021",-3000,"Bezhotovostní platba","","pp#16625 FO 1815/2021, plk:p, foceni-profilovych-fotografii-plzensky-kraj, petr-vrabec",NA,322021,42021,"pp#16625 FO 1815/2021, plk:p, foceni-profilovych-fotografii-plzensky-kraj, petr-vrabec"
